age,job,marital,education,X2,X4,X3,X1,device,day,month,time_spent,banner_views,days_elapsed_old,banner_views_old,outcome_old,y
24,services,married,secondary,0,620,1,0,unknown,8,may,144,1,356.0,0,unknown,1
31,management,divorced,tertiary,0,0,0,0,cellular,2,feb,269,2,366.0,0,unknown,1
37,management,married,secondary,0,-499,1,0,cellular,21,nov,71,3,368.0,0,unknown,1
52,unemployed,married,secondary,0,-9,0,0,unknown,9,jun,123,1,360.0,0,unknown,1
29,blue-collar,married,primary,0,1016,1,0,unknown,27,may,33,1,368.0,0,unknown,1
32,blue-collar,divorced,secondary,0,-15,1,1,cellular,11,may,132,3,361.0,0,unknown,1
31,student,single,unknown,0,988,0,0,cellular,4,dec,377,5,191.0,11,other,1
44,blue-collar,married,secondary,0,788,1,0,cellular,17,apr,392,1,587.0,0,unknown,1
56,entrepreneur,married,tertiary,0,21,0,0,cellular,21,jul,118,3,370.0,0,unknown,0
56,technician,married,secondary,0,276,1,0,cellular,15,may,301,1,368.0,1,failure,1
28,services,single,tertiary,0,737,1,1,unknown,27,may,955,1,351.0,0,unknown,0
46,unknown,single,unknown,0,63,0,0,unknown,19,jun,235,1,410.0,0,unknown,1
55,blue-collar,divorced,primary,0,8180,0,0,cellular,14,may,854,2,360.0,1,failure,0
37,services,married,secondary,0,405,1,0,unknown,21,may,51,2,366.0,0,unknown,0
32,services,single,secondary,0,396,1,0,cellular,13,may,257,4,350.0,0,unknown,0
25,technician,single,tertiary,0,3630,0,0,telephone,9,jun,221,7,756.0,0,unknown,0
33,management,single,tertiary,0,2206,1,0,cellular,18,nov,247,1,356.0,0,unknown,1
52,retired,married,secondary,0,424,0,0,cellular,19,nov,143,1,154.0,3,failure,1
28,admin.,single,secondary,0,261,1,1,cellular,29,jan,254,3,142.0,6,success,0
36,technician,married,tertiary,0,6,1,0,cellular,27,jan,100,1,435.0,1,failure,0
29,admin.,divorced,secondary,0,504,1,0,cellular,7,may,203,1,371.0,0,unknown,1
37,admin.,married,unknown,0,2236,1,0,unknown,3,jun,495,2,351.0,0,unknown,0
35,management,single,tertiary,0,62,1,0,cellular,5,may,214,4,15.0,3,success,1
49,admin.,divorced,secondary,0,2169,1,0,unknown,30,jun,54,3,445.0,0,unknown,1
64,retired,married,unknown,0,679,0,0,telephone,16,nov,167,1,356.0,0,unknown,0
38,technician,married,tertiary,0,-1350,1,1,unknown,28,may,96,4,350.0,0,unknown,0
32,blue-collar,married,primary,0,1261,1,0,unknown,23,may,132,1,368.0,0,unknown,1
30,services,married,secondary,0,419,1,0,unknown,28,may,390,1,368.0,0,unknown,0
70,retired,married,primary,0,324,0,0,cellular,11,aug,632,1,308.0,6,other,0
46,management,divorced,tertiary,0,225,1,0,cellular,14,may,201,1,345.0,1,other,1
39,management,single,tertiary,0,2357,1,0,cellular,20,apr,64,3,273.0,1,failure,1
42,blue-collar,married,secondary,0,-269,1,0,telephone,30,jul,100,6,360.0,0,unknown,0
56,housemaid,married,secondary,0,594,1,1,unknown,25,jun,151,1,370.0,0,unknown,1
28,blue-collar,married,secondary,0,228,1,0,unknown,3,jun,328,9,344.0,0,unknown,0
27,admin.,single,tertiary,0,954,0,0,cellular,29,jan,186,1,358.0,0,unknown,1
53,management,divorced,tertiary,0,6388,1,0,telephone,23,jul,203,2,388.0,0,unknown,1
54,blue-collar,married,primary,0,244,1,0,cellular,29,jul,337,2,444.0,0,unknown,0
34,management,married,tertiary,0,1602,1,0,cellular,18,jul,287,2,366.0,0,unknown,1
52,blue-collar,married,secondary,0,0,0,0,unknown,2,jun,163,1,350.0,0,unknown,1
38,blue-collar,divorced,secondary,0,1344,1,0,cellular,15,apr,942,2,362.0,0,unknown,1
47,management,married,tertiary,0,-1379,1,0,unknown,27,may,114,3,356.0,0,unknown,0
44,admin.,married,secondary,0,1248,1,1,cellular,8,may,428,3,391.0,0,unknown,1
28,unknown,single,secondary,0,4465,0,0,cellular,28,jan,769,1,358.0,0,unknown,1
47,technician,married,secondary,0,1219,0,0,cellular,18,aug,697,4,805.0,0,unknown,0
41,technician,married,tertiary,0,725,1,1,unknown,27,may,87,3,344.0,0,unknown,0
32,services,married,secondary,0,509,1,0,cellular,6,may,473,1,358.0,2,other,0
51,entrepreneur,married,secondary,0,0,1,1,unknown,2,jun,184,5,349.0,0,unknown,1
39,management,divorced,tertiary,0,5009,1,0,cellular,15,jul,1083,2,352.0,0,unknown,0
48,management,married,primary,0,2803,1,0,unknown,6,jun,30,24,367.0,0,unknown,1
39,housemaid,married,unknown,0,0,0,0,cellular,26,aug,92,2,355.0,0,unknown,1
35,blue-collar,single,primary,0,21,1,0,unknown,27,may,129,1,351.0,0,unknown,0
61,management,married,secondary,0,1471,0,0,cellular,12,aug,331,2,357.0,0,unknown,0
48,management,married,tertiary,0,192,0,1,cellular,18,jul,268,1,515.0,0,unknown,0
30,admin.,single,secondary,1,-228,1,0,cellular,15,may,101,1,371.0,1,failure,1
35,management,married,tertiary,0,867,1,0,cellular,20,nov,298,2,171.0,3,success,0
34,unemployed,married,tertiary,0,473,0,0,cellular,28,aug,94,11,442.0,0,unknown,1
41,technician,single,secondary,0,1508,0,1,cellular,28,jan,301,2,365.0,0,unknown,1
41,blue-collar,married,primary,0,402,0,0,unknown,17,jun,114,17,355.0,0,unknown,0
49,admin.,single,secondary,0,780,0,0,telephone,3,feb,354,5,365.0,0,unknown,0
58,blue-collar,married,unknown,0,5505,1,0,unknown,23,may,317,4,459.0,0,unknown,1
37,technician,divorced,secondary,0,566,1,0,cellular,6,aug,168,2,871.0,0,unknown,1
59,services,divorced,primary,0,6290,1,0,cellular,17,apr,19,4,433.0,0,unknown,1
48,management,divorced,tertiary,0,17964,1,0,cellular,26,may,208,2,96.0,3,other,0
34,technician,married,secondary,0,0,0,1,cellular,9,jul,62,1,370.0,0,unknown,1
40,admin.,married,secondary,0,367,1,0,telephone,5,feb,89,1,274.0,1,failure,1
51,self-employed,divorced,tertiary,0,1357,1,0,cellular,17,nov,233,3,431.0,0,unknown,1
32,technician,married,tertiary,0,2976,1,0,cellular,14,aug,88,5,440.0,0,unknown,1
33,management,single,tertiary,0,718,1,0,cellular,6,apr,122,1,98.0,2,success,0
41,unemployed,single,secondary,0,295,0,0,cellular,29,jul,509,1,491.0,0,unknown,1
34,technician,divorced,secondary,0,675,0,0,cellular,25,jul,81,2,350.0,0,unknown,1
38,management,divorced,tertiary,0,547,1,0,unknown,14,may,137,4,489.0,0,unknown,0
38,services,married,secondary,0,706,0,0,cellular,18,nov,206,2,361.0,0,unknown,1
45,blue-collar,married,secondary,0,4365,0,1,cellular,9,feb,45,2,348.0,0,unknown,1
45,unknown,married,unknown,0,2834,0,0,cellular,4,aug,112,1,356.0,0,unknown,1
35,management,married,tertiary,0,4038,1,1,unknown,27,may,160,6,371.0,0,unknown,0
27,student,single,tertiary,0,24,1,0,cellular,2,feb,344,2,430.0,0,unknown,1
40,technician,married,secondary,0,1269,1,0,cellular,17,nov,353,1,172.0,1,failure,0
53,entrepreneur,married,unknown,0,352,0,0,cellular,21,nov,199,1,378.0,0,unknown,1
50,admin.,married,tertiary,0,843,0,1,cellular,27,may,71,3,616.0,0,unknown,0
53,retired,married,secondary,0,38,1,0,cellular,17,nov,89,1,355.0,0,unknown,1
41,services,married,secondary,0,523,1,1,telephone,4,nov,5,1,344.0,0,unknown,1
54,blue-collar,married,secondary,0,1288,1,0,unknown,14,may,170,1,616.0,0,unknown,1
35,technician,single,secondary,0,353,1,0,cellular,20,apr,8,3,349.0,0,unknown,1
35,self-employed,married,primary,0,712,1,0,cellular,15,may,192,1,347.0,3,failure,1
31,blue-collar,married,secondary,0,1803,1,0,telephone,15,may,350,8,360.0,1,failure,0
41,blue-collar,married,primary,0,2053,0,0,cellular,31,jul,81,4,362.0,0,unknown,0
60,admin.,single,secondary,0,646,1,0,telephone,16,jul,649,2,370.0,0,unknown,0
28,student,single,tertiary,0,61,1,0,cellular,16,jul,401,8,360.0,0,unknown,0
38,management,married,tertiary,0,-498,0,0,cellular,14,aug,85,6,346.0,0,unknown,0
31,self-employed,single,secondary,0,203,0,1,cellular,19,nov,177,1,403.0,0,unknown,1
55,unemployed,married,secondary,0,549,0,0,cellular,18,aug,43,5,351.0,0,unknown,0
39,management,single,tertiary,0,1457,1,0,cellular,20,apr,430,1,779.0,0,unknown,0
52,technician,married,secondary,0,-38,0,0,unknown,6,jun,613,1,369.0,0,unknown,1
31,management,single,tertiary,0,1598,1,0,cellular,7,jul,36,33,359.0,0,unknown,0
58,management,divorced,tertiary,0,50,1,0,cellular,21,nov,675,4,171.0,4,failure,0
46,self-employed,married,tertiary,0,1148,0,0,telephone,29,jul,104,2,358.0,0,unknown,1
39,blue-collar,married,secondary,0,-145,1,0,cellular,15,apr,1372,4,360.0,0,unknown,0
48,housemaid,married,secondary,0,4,0,0,cellular,18,aug,68,4,365.0,0,unknown,0
33,technician,married,secondary,0,3071,1,1,cellular,20,nov,46,2,122.0,1,failure,1
53,entrepreneur,married,unknown,0,7,0,0,cellular,20,nov,68,1,365.0,0,unknown,0
30,admin.,single,secondary,0,1473,1,0,cellular,20,apr,401,1,371.0,0,unknown,0
50,management,married,tertiary,0,1612,0,0,cellular,15,jun,532,2,98.0,2,other,0
52,entrepreneur,married,secondary,0,10,0,1,cellular,17,jul,72,3,585.0,0,unknown,1
31,blue-collar,single,primary,0,5972,0,0,telephone,20,nov,59,1,356.0,0,unknown,1
55,management,married,secondary,0,2410,1,0,cellular,17,nov,135,1,357.0,0,unknown,1
40,admin.,single,secondary,0,462,1,1,cellular,6,apr,272,1,335.0,4,other,1
22,services,married,primary,0,7982,1,0,unknown,4,jun,18,1,828.0,0,unknown,0
30,management,single,tertiary,0,398,0,0,cellular,30,apr,554,1,6.0,2,success,0
40,blue-collar,married,secondary,1,-94,1,1,unknown,7,may,227,1,350.0,0,unknown,1
42,housemaid,married,secondary,0,197,0,0,unknown,18,jun,199,1,465.0,0,unknown,1
50,technician,married,tertiary,0,1347,1,1,unknown,12,jun,582,1,555.0,0,unknown,1
48,services,married,primary,0,0,1,0,cellular,20,apr,90,2,259.0,1,failure,0
47,blue-collar,married,secondary,0,292,0,0,cellular,10,feb,277,1,385.0,0,unknown,0
44,technician,married,tertiary,0,184,1,1,cellular,5,feb,653,3,8.0,2,other,0
34,admin.,married,secondary,0,626,1,0,cellular,14,may,142,2,350.0,0,unknown,1
42,blue-collar,married,secondary,0,0,0,0,cellular,21,jul,91,2,779.0,0,unknown,0
49,services,divorced,primary,0,400,1,0,telephone,15,may,64,1,353.0,0,unknown,0
47,admin.,married,secondary,0,1647,0,0,cellular,27,aug,39,13,459.0,0,unknown,1
58,admin.,married,secondary,0,169,0,0,cellular,16,nov,301,1,94.0,3,failure,0
38,management,single,tertiary,0,5244,0,0,cellular,8,aug,310,4,363.0,0,unknown,0
45,entrepreneur,married,tertiary,0,0,0,0,cellular,19,nov,416,2,345.0,0,unknown,0
30,management,married,tertiary,0,2994,1,0,cellular,26,mar,156,1,137.0,1,other,0
36,management,married,tertiary,0,2957,1,1,cellular,30,apr,193,2,265.0,3,success,1
35,management,single,unknown,0,186,1,0,cellular,5,feb,196,2,412.0,0,unknown,1
38,admin.,married,secondary,0,599,1,0,cellular,4,feb,331,2,344.0,0,unknown,1
24,admin.,single,secondary,0,753,1,0,cellular,30,mar,259,15,349.0,0,unknown,0
43,blue-collar,divorced,secondary,0,590,1,1,cellular,20,apr,306,2,363.0,0,unknown,1
40,technician,married,tertiary,0,1554,0,0,cellular,30,jan,99,1,553.0,0,unknown,1
36,blue-collar,single,tertiary,0,3649,1,0,unknown,17,jun,756,2,350.0,0,unknown,0
31,housemaid,married,secondary,0,14,0,0,cellular,19,nov,46,1,433.0,0,unknown,1
33,entrepreneur,married,tertiary,0,595,0,0,cellular,7,aug,22,2,345.0,0,unknown,0
30,admin.,single,secondary,0,1282,1,0,cellular,6,may,346,3,356.0,2,other,0
42,blue-collar,married,primary,0,46,1,0,unknown,17,jun,130,6,370.0,0,unknown,0
49,technician,married,tertiary,0,-888,0,1,cellular,21,jul,298,1,360.0,0,unknown,0
59,retired,divorced,tertiary,0,559,1,0,unknown,13,may,168,2,542.0,0,unknown,1
33,housemaid,married,primary,0,0,0,0,cellular,11,aug,237,2,365.0,0,unknown,1
45,unemployed,married,secondary,0,1603,0,0,unknown,9,jun,164,2,343.0,0,unknown,1
33,services,single,secondary,0,310,1,0,cellular,12,may,54,2,371.0,1,failure,0
32,management,single,tertiary,0,2515,0,1,cellular,19,nov,223,2,361.0,0,unknown,1
37,blue-collar,married,primary,0,380,1,1,cellular,4,jul,548,2,449.0,0,unknown,0
39,management,married,tertiary,0,3913,0,0,cellular,18,aug,150,4,346.0,0,unknown,0
36,technician,single,secondary,0,376,0,0,cellular,13,aug,479,1,349.0,0,unknown,0
40,blue-collar,married,secondary,0,-605,1,1,cellular,21,nov,79,1,171.0,1,failure,0
40,technician,divorced,secondary,0,348,1,0,cellular,5,aug,142,2,358.0,0,unknown,1
44,management,single,tertiary,0,-1313,1,1,cellular,15,may,104,10,410.0,0,unknown,0
39,entrepreneur,married,secondary,1,0,0,0,cellular,16,jul,528,9,357.0,0,unknown,1
31,services,married,secondary,0,413,1,0,unknown,13,may,65,1,361.0,0,unknown,1
40,blue-collar,single,unknown,0,24,1,0,unknown,5,may,185,1,347.0,0,unknown,0
39,blue-collar,married,secondary,0,983,1,0,unknown,6,may,97,1,370.0,0,unknown,1
38,admin.,married,secondary,0,505,1,1,unknown,17,jun,48,2,373.0,0,unknown,0
34,services,single,secondary,0,-38,1,0,cellular,7,may,48,1,363.0,0,unknown,0
59,management,married,tertiary,0,281,0,0,cellular,8,jul,430,2,364.0,0,unknown,0
32,admin.,married,secondary,0,8749,1,1,unknown,21,oct,294,1,371.0,0,unknown,0
32,admin.,married,secondary,0,0,0,0,unknown,23,may,206,3,364.0,0,unknown,0
23,blue-collar,married,secondary,0,-213,1,1,unknown,26,may,87,2,357.0,0,unknown,0
31,self-employed,married,tertiary,1,147,1,0,cellular,11,may,12,5,370.0,0,unknown,1
44,blue-collar,divorced,secondary,0,427,1,0,cellular,18,jul,151,1,355.0,0,unknown,1
36,blue-collar,married,secondary,0,0,1,0,cellular,8,may,171,1,172.0,3,failure,0
61,management,married,unknown,0,264,0,0,telephone,29,jul,270,1,178.0,1,success,0
39,management,married,tertiary,0,218,0,0,cellular,19,aug,97,9,362.0,0,unknown,0
27,management,single,tertiary,0,6791,0,0,telephone,22,mar,174,2,229.0,28,success,0
39,housemaid,divorced,secondary,0,7783,0,0,unknown,9,jun,108,2,350.0,0,unknown,1
51,services,married,secondary,0,-800,0,0,unknown,3,jul,203,1,365.0,0,unknown,0
37,blue-collar,married,primary,0,351,0,0,unknown,9,jun,108,1,347.0,0,unknown,1
52,admin.,divorced,secondary,0,3029,1,1,cellular,12,may,65,2,285.0,2,failure,0
48,technician,single,secondary,0,329,0,0,cellular,23,jul,711,1,362.0,0,unknown,0
34,technician,married,secondary,0,6,1,0,unknown,28,may,99,2,446.0,0,unknown,1
47,management,married,tertiary,0,0,1,0,cellular,4,mar,194,2,181.0,3,failure,1
30,entrepreneur,married,secondary,0,31,0,0,unknown,8,may,229,1,345.0,0,unknown,1
54,management,married,tertiary,0,7249,1,1,cellular,4,feb,102,2,77.0,1,failure,0
33,blue-collar,married,secondary,0,1624,1,1,unknown,21,may,951,2,480.0,0,unknown,0
49,admin.,married,tertiary,0,255,1,0,cellular,30,mar,96,6,391.0,0,unknown,1
27,housemaid,married,primary,0,0,1,0,cellular,23,jul,435,3,344.0,0,unknown,0
46,self-employed,divorced,secondary,0,0,0,0,unknown,10,aug,6,1,349.0,0,unknown,1
21,blue-collar,single,secondary,0,164,0,0,cellular,26,may,260,1,370.0,0,unknown,1
40,management,divorced,secondary,0,108,0,0,cellular,9,feb,10,6,364.0,0,unknown,1
31,blue-collar,married,secondary,0,1138,1,1,unknown,21,may,254,3,367.0,0,unknown,0
32,admin.,married,secondary,0,280,1,0,cellular,18,jul,59,4,385.0,0,unknown,1
33,housemaid,married,primary,0,2054,0,0,cellular,25,aug,472,6,515.0,0,unknown,0
38,blue-collar,married,secondary,0,50,1,1,cellular,11,jul,545,2,410.0,0,unknown,0
53,unemployed,married,primary,0,980,1,0,cellular,3,dec,352,1,350.0,0,unknown,1
36,unemployed,married,primary,0,0,0,0,cellular,6,feb,409,1,345.0,0,unknown,0
47,management,married,tertiary,0,296,1,0,cellular,8,may,500,1,349.0,0,unknown,0
56,blue-collar,married,primary,0,0,0,0,unknown,27,jun,291,2,535.0,0,unknown,0
30,admin.,single,secondary,0,285,1,0,cellular,30,jul,68,11,346.0,0,unknown,1
26,services,married,secondary,0,0,0,0,cellular,18,jul,409,2,349.0,0,unknown,0
33,services,divorced,secondary,0,2411,1,0,cellular,23,oct,130,1,161.0,1,failure,1
39,self-employed,single,tertiary,0,3972,0,0,cellular,30,jul,122,3,344.0,0,unknown,1
29,services,single,secondary,0,814,0,0,unknown,6,jan,54,1,366.0,0,unknown,1
48,management,single,tertiary,0,648,1,0,cellular,18,nov,290,1,110.0,2,failure,0
32,management,single,tertiary,0,11315,0,0,unknown,23,may,286,1,368.0,0,unknown,0
33,management,married,tertiary,0,1109,0,0,cellular,22,aug,306,2,412.0,0,unknown,1
61,retired,married,tertiary,0,1257,0,0,cellular,10,feb,503,1,361.0,0,unknown,0
75,retired,married,secondary,0,26452,0,0,telephone,15,jul,219,2,460.0,0,unknown,0
41,admin.,married,secondary,0,124,1,0,cellular,12,may,191,3,360.0,0,unknown,0
36,technician,single,secondary,0,103,1,0,cellular,5,may,122,2,344.0,2,failure,0
24,student,single,tertiary,0,834,0,0,cellular,9,sep,679,1,357.0,0,unknown,0
30,admin.,single,secondary,0,222,1,0,cellular,7,may,455,1,401.0,0,unknown,0
30,blue-collar,single,secondary,0,348,1,0,cellular,14,may,14,3,358.0,1,other,1
30,blue-collar,married,primary,0,184,1,0,unknown,23,may,217,1,357.0,0,unknown,0
30,admin.,single,secondary,0,523,0,1,cellular,12,jun,136,3,101.0,1,success,0
60,services,married,secondary,0,-46,0,0,unknown,23,may,132,2,367.0,0,unknown,1
28,services,married,secondary,0,633,0,1,cellular,25,jul,95,1,355.0,0,unknown,1
41,admin.,single,secondary,0,1322,1,0,cellular,29,jan,58,1,266.0,1,failure,1
44,unemployed,single,primary,1,-4,0,1,cellular,30,jul,788,2,357.0,0,unknown,1
26,technician,single,secondary,0,7,1,0,cellular,22,jul,188,2,348.0,0,unknown,1
54,services,single,secondary,0,559,1,1,unknown,3,jun,242,6,363.0,0,unknown,1
31,admin.,married,secondary,0,439,0,0,unknown,28,may,233,4,365.0,0,unknown,0
31,management,married,tertiary,1,-1038,1,0,cellular,16,jul,255,2,367.0,0,unknown,1
53,blue-collar,married,primary,0,421,1,0,cellular,20,nov,677,1,370.0,0,unknown,1
37,blue-collar,married,primary,0,1104,0,0,unknown,18,jun,15,8,442.0,0,unknown,0
56,management,married,tertiary,0,154,0,0,cellular,25,aug,454,6,364.0,0,unknown,0
30,admin.,single,secondary,0,1309,0,0,cellular,28,jan,622,1,511.0,0,unknown,0
44,admin.,divorced,secondary,0,-88,1,0,unknown,27,may,600,2,364.0,0,unknown,0
30,blue-collar,single,primary,0,660,1,0,unknown,7,may,912,2,366.0,0,unknown,0
28,blue-collar,married,primary,0,-469,1,0,cellular,8,jul,244,3,351.0,0,unknown,0
35,self-employed,single,tertiary,0,935,1,0,cellular,20,nov,71,1,176.0,2,failure,0
43,services,married,tertiary,0,519,1,0,cellular,18,may,715,6,352.0,0,unknown,0
46,services,married,unknown,0,854,1,0,cellular,3,apr,478,3,343.0,0,unknown,0
44,admin.,married,secondary,0,2403,1,0,cellular,28,jan,180,2,350.0,0,unknown,1
48,unemployed,married,secondary,0,11371,1,0,cellular,30,apr,249,1,86.0,3,failure,0
32,admin.,single,secondary,0,-648,1,0,unknown,28,may,439,2,343.0,0,unknown,0
46,services,married,secondary,0,379,0,0,unknown,11,jun,886,2,351.0,0,unknown,0
60,retired,married,tertiary,0,2261,0,0,unknown,9,jun,245,1,344.0,0,unknown,1
51,services,married,secondary,0,0,0,1,unknown,26,jun,565,3,344.0,0,unknown,1
63,retired,married,secondary,0,2716,0,0,cellular,25,jan,205,1,436.0,0,unknown,0
40,admin.,divorced,secondary,0,220,1,0,cellular,18,may,197,2,357.0,0,unknown,1
40,management,married,secondary,0,754,0,1,cellular,6,apr,635,1,385.0,0,unknown,0
34,admin.,married,tertiary,0,899,1,0,telephone,19,nov,377,3,7.0,4,success,0
57,technician,married,secondary,0,225,1,0,telephone,15,may,22,7,337.0,12,failure,1
27,housemaid,married,primary,1,-238,0,0,cellular,14,jul,132,4,345.0,0,unknown,1
50,management,divorced,tertiary,0,810,0,0,cellular,4,jun,510,3,360.0,0,unknown,0
33,management,married,tertiary,0,81,1,0,cellular,22,may,104,1,186.0,1,failure,0
67,management,married,tertiary,0,405,0,0,cellular,10,nov,344,2,95.0,2,success,1
43,blue-collar,married,primary,0,437,1,0,cellular,21,nov,142,1,363.0,0,unknown,1
49,blue-collar,married,secondary,0,3309,1,0,cellular,15,may,349,2,349.0,0,unknown,0
49,services,married,secondary,0,7019,1,0,cellular,2,jun,263,1,368.0,3,failure,1
34,technician,married,secondary,0,545,1,0,cellular,25,aug,96,4,354.0,0,unknown,0
37,blue-collar,single,secondary,0,2469,1,0,cellular,7,may,232,1,346.0,0,unknown,1
31,unemployed,divorced,tertiary,0,256,1,0,cellular,16,jul,873,2,805.0,0,unknown,0
39,technician,single,secondary,0,1022,1,0,unknown,20,may,1410,2,354.0,0,unknown,0
56,housemaid,divorced,primary,0,864,0,0,telephone,17,jul,46,6,363.0,0,unknown,0
32,management,married,tertiary,0,71,0,0,cellular,2,feb,75,1,371.0,0,unknown,0
45,technician,married,tertiary,0,3626,0,0,unknown,19,jun,2485,2,360.0,0,unknown,0
31,technician,married,tertiary,0,-502,1,1,unknown,26,may,523,2,357.0,0,unknown,0
56,management,divorced,tertiary,0,2037,0,0,cellular,5,aug,318,1,91.0,6,failure,0
31,management,married,secondary,0,6943,1,0,unknown,14,may,109,1,369.0,0,unknown,0
51,management,married,tertiary,0,346,0,0,cellular,11,aug,237,1,180.0,6,success,0
55,management,divorced,tertiary,0,17,0,0,cellular,19,aug,129,4,365.0,0,unknown,0
34,management,divorced,tertiary,0,0,1,0,cellular,27,aug,36,7,352.0,0,unknown,0
27,blue-collar,married,secondary,0,362,1,0,unknown,14,may,332,2,359.0,0,unknown,0
60,retired,divorced,tertiary,0,979,1,0,cellular,15,jan,295,3,347.0,1,failure,1
28,services,single,secondary,0,2992,1,0,cellular,30,jan,337,4,374.0,0,unknown,0
40,unemployed,married,secondary,0,3430,1,0,cellular,20,nov,1855,3,369.0,0,unknown,0
36,self-employed,married,tertiary,0,328,1,1,cellular,23,jul,136,1,357.0,0,unknown,1
