ID,p_hat
12131,0.76
12132,0.74
12133,0.82
12134,0.84
12135,0.68
12136,0.38
12137,0.86
12138,0.26
12139,0.68
12140,0.66
12141,0.82
12142,0.72
12143,0.14
12144,0.24
12145,0.54
12146,0.62
12147,0.74
12148,0.6
12149,0.58
12150,0.4
12151,0.38
12152,0.66
12153,0.32
12154,0.24
12155,0.44
12156,0.42
12157,0.4
12158,0.7
12159,0.8
12160,0.1
12161,0.22
12162,0.34
12163,0.62
12164,0.74
12165,0.12
12166,0.32
12167,0.7
12168,0.6
12169,0.56
12170,0.08
12171,0.6
12172,0.78
12173,0.44
12174,0.96
12175,0.7
12176,0.84
12177,0.2
12178,0.72
12179,0.28
12180,0.38
12181,0.68
12182,0.72
12183,0.36
12184,0.04
12185,0.2
12186,0.6
12187,0.84
12188,0.44
12189,0.5
12190,0.54
12191,0.42
12192,0.68
12193,0.22
12194,0.66
12195,0.34
12196,0.68
12197,0.38
12198,0.78
12199,0.56
12200,0.62
12201,0.14
12202,0.52
12203,0.8
12204,0.16
12205,0.12
12206,0.72
12207,0.64
12208,0.76
12209,0.32
12210,0.16
12211,0.54
12212,0.66
12213,0.2
12214,0.42
12215,0.4
12216,0.28
12217,0.24
12218,0.92
12219,0.18
12220,0.92
12221,0.7
12222,0.54
12223,0.88
12224,0.12
12225,0.36
12226,0.08
12227,0.36
12228,0.58
12229,0.38
12230,0.76
12231,0.26
12232,0.12
12233,0.4
12234,0.52
12235,0.1
12236,0.66
12237,0.44
12238,0.82
12239,0.26
12240,0.74
12241,0.3
12242,0.78
12243,0.14
12244,0.62
12245,0.32
12246,0.72
12247,0.3
12248,0.18
12249,0.52
12250,0.7
12251,0.06
12252,0.54
12253,0.74
12254,0.16
12255,0.54
12256,0.44
12257,0.22
12258,0.56
12259,0.58
12260,0.54
12261,0.4
12262,0.22
12263,0.3
12264,0.48
12265,0.62
12266,0.62
12267,0.4
12268,0.12
12269,0.46
12270,0.6
12271,0.82
12272,0.52
12273,0.34
12274,0.62
12275,0.62
12276,0.18
12277,0.54
12278,0.44
12279,0.02
12280,0.42
12281,0.3
12282,0.78
12283,0.06
12284,0.34
12285,0.42
12286,0.36
12287,0.005
12288,0.52
12289,0.54
12290,0.22
12291,0.22
12292,0.32
12293,0.2
12294,0.06
12295,0.8
12296,0.36
12297,0.16
12298,0.16
12299,0.06
12300,0.28
12301,0.66
12302,0.62
12303,0.76
12304,0.36
12305,0.8
12306,0.2
12307,0.48
12308,0.92
12309,0.72
12310,0.46
12311,0.06
12312,0.4
12313,0.04
12314,0.28
12315,0.12
12316,0.84
12317,0.36
12318,0.5
12319,0.68
12320,0.54
12321,0.48
12322,0.74
12323,0.46
12324,0.66
12325,0.64
12326,0.58
12327,0.02
12328,0.42
12329,0.28
12330,0.36
12331,0.1
12332,0.82
12333,0.68
12334,0.54
12335,0.74
12336,0.6
12337,0.2
12338,0.4
12339,0.56
12340,0.24
12341,0.68
12342,0.32
12343,0.82
12344,0.82
12345,0.68
12346,0.82
12347,0.6
12348,0.22
12349,0.38
12350,0.48
12351,0.68
12352,0.5
12353,0.18
12354,0.36
12355,0.56
12356,0.16
12357,0.32
12358,0.4
12359,0.34
12360,0.66
12361,0.2
12362,0.82
12363,0.38
12364,0.72
12365,0.76
12366,0.42
12367,0.54
12368,0.94
12369,0.38
12370,0.76
12371,0.82
12372,0.34
12373,0.38
12374,0.62
12375,0.58
12376,0.18
12377,0.5
12378,0.44
12379,0.64
12380,0.08
12381,0.06
12382,0.16
12383,0.54
12384,0.6
12385,0.5
12386,0.6
12387,0.28
12388,0.64
12389,0.9
12390,0.56
12391,0.18
12392,0.9
12393,0.64
12394,0.28
12395,0.48
12396,0.36
12397,0.4
12398,0.62
12399,0.26
12400,0.58
12401,0.68
12402,0.48
12403,0.88
12404,0.5
12405,0.58
12406,0.1
12407,0.06
12408,0.26
12409,0.74
12410,0.7
12411,0.68
12412,0.52
12413,0.02
12414,0.18
12415,0.1
12416,0.3
12417,0.08
12418,0.52
12419,0.56
12420,0.54
12421,0.64
12422,0.6
12423,0.04
12424,0.64
12425,0.4
12426,0.4
12427,0.04
12428,0.82
12429,0.42
12430,0.26
12431,0.66
12432,0.18
12433,0.34
12434,0.04
12435,0.88
12436,0.7
12437,0.58
12438,0.56
12439,0.22
12440,0.24
12441,0.88
12442,0.22
12443,0.28
12444,0.94
12445,0.7
12446,0.18
12447,0.24
12448,0.62
12449,0.56
12450,0.18
12451,0.84
12452,0.46
12453,0.94
12454,0.28
12455,0.16
12456,0.16
12457,0.06
12458,0.5
12459,0.02
12460,0.6
12461,0.08
12462,0.22
12463,0.38
12464,0.32
12465,0.7
12466,0.74
12467,0.42
12468,0.02
12469,0.78
12470,0.1
12471,0.7
12472,0.12
12473,0.56
12474,0.44
12475,0.7
12476,0.72
12477,0.12
12478,0.24
12479,0.1
12480,0.16
12481,0.62
12482,0.86
12483,0.76
12484,0.28
12485,0.56
12486,0.54
12487,0.5
12488,0.68
12489,0.78
12490,0.7
12491,0.2
12492,0.3
12493,0.6
12494,0.18
12495,0.38
12496,0.66
12497,0.3
12498,0.22
12499,0.36
12500,0.72
12501,0.4
12502,0.4
12503,0.66
12504,0.48
12505,0.58
12506,0.04
12507,0.56
12508,0.28
12509,0.9
12510,0.26
12511,0.3
12512,0.44
12513,0.26
12514,0.74
12515,0.78
12516,0.76
12517,0.82
12518,0.88
12519,0.14
12520,0.72
12521,0.1
12522,0.6
12523,0.74
12524,0.24
12525,0.64
12526,0.68
12527,0.28
12528,0.38
12529,0.18
12530,0.26
12531,0.66
12532,0.14
12533,0.12
12534,0.66
12535,0.48
12536,0.74
12537,0.84
12538,0.24
12539,0.54
12540,0.78
12541,0.12
12542,0.36
12543,0.5
12544,0.52
12545,0.64
12546,0.72
12547,0.9
12548,0.36
12549,0.06
12550,0.12
12551,0.4
12552,0.16
12553,0.16
12554,0.34
12555,0.84
12556,0.36
12557,0.22
12558,0.18
12559,0.74
12560,0.54
12561,0.84
12562,0.32
12563,0.62
12564,0.18
12565,0.1
12566,0.72
12567,0.8
12568,0.36
12569,0.04
12570,0.38
12571,0.1
12572,0.76
12573,0.66
12574,0.76
12575,0.78
12576,0.16
12577,0.5
12578,0.04
12579,0.52
12580,0.52
12581,0.58
12582,0.18
12583,0.56
12584,0.62
12585,0.3
12586,0.76
12587,0.6
12588,0.5
12589,0.005
12590,0.6
12591,0.58
12592,0.38
12593,0.26
12594,0.36
12595,0.5
12596,0.48
12597,0.12
12598,0.68
12599,0.84
12600,0.38
12601,0.22
12602,0.72
12603,0.22
12604,0.62
12605,0.18
12606,0.62
12607,0.66
12608,0.2
12609,0.56
12610,0.14
12611,0.64
12612,0.12
12613,0.24
12614,0.24
12615,0.44
12616,0.72
12617,0.9
12618,0.42
12619,0.14
12620,0.28
12621,0.26
12622,0.58
12623,0.96
12624,0.42
12625,0.68
12626,0.18
12627,0.28
12628,0.5
12629,0.58
12630,0.58
12631,0.72
12632,0.42
12633,0.84
12634,0.26
12635,0.4
12636,0.44
12637,0.8
12638,0.18
12639,0.9
12640,0.56
12641,0.12
12642,0.1
12643,0.28
12644,0.66
12645,0.52
12646,0.26
12647,0.16
12648,0.32
12649,0.4
12650,0.36
12651,0.16
12652,0.26
12653,0.64
12654,0.48
12655,0.7
12656,0.58
12657,0.58
12658,0.42
12659,0.74
12660,0.06
12661,0.7
12662,0.78
12663,0.74
12664,0.46
12665,0.84
12666,0.54
12667,0.6
12668,0.52
12669,0.38
12670,0.5
12671,0.98
12672,0.84
12673,0.22
12674,0.2
12675,0.18
12676,0.28
12677,0.74
12678,0.56
12679,0.44
12680,0.88
12681,0.46
12682,0.66
12683,0.46
12684,0.22
12685,0.6
12686,0.74
12687,0.46
12688,0.6
12689,0.54
12690,0.34
12691,0.1
12692,0.28
12693,0.34
12694,0.18
12695,0.84
12696,0.16
12697,0.72
12698,0.4
12699,0.66
12700,0.58
12701,0.82
12702,0.42
12703,0.42
12704,0.76
12705,0.68
12706,0.04
12707,0.28
12708,0.48
12709,0.12
12710,0.82
12711,0.5
12712,0.08
12713,0.32
12714,0.4
12715,0.46
12716,0.6
12717,0.84
12718,0.44
12719,0.18
12720,0.48
12721,0.28
12722,0.68
12723,0.32
12724,0.08
12725,0.18
12726,0.12
12727,0.7
12728,0.74
12729,0.74
12730,0.48
12731,0.56
12732,0.64
12733,0.2
12734,0.3
12735,0.54
12736,0.32
12737,0.3
12738,0.12
12739,0.46
12740,0.9
12741,0.06
12742,0.4
12743,0.86
12744,0.58
12745,0.02
12746,0.46
12747,0.6
12748,0.6
12749,0.54
12750,0.14
12751,0.08
12752,0.44
12753,0.54
12754,0.24
12755,0.4
12756,0.68
12757,0.18
12758,0.68
12759,0.2
12760,0.78
12761,0.6
12762,0.82
12763,0.64
12764,0.38
12765,0.06
12766,0.3
12767,0.4
12768,0.58
12769,0.58
12770,0.28
12771,0.74
12772,0.4
12773,0.3
12774,0.38
12775,0.22
12776,0.1
12777,0.46
12778,0.42
12779,0.14
12780,0.7
12781,0.2
12782,0.26
12783,0.5
12784,0.14
12785,0.66
12786,0.32
12787,0.7
12788,0.8
12789,0.3
12790,0.44
12791,0.54
12792,0.48
12793,0.56
12794,0.4
12795,0.14
12796,0.18
12797,0.6
12798,0.52
12799,0.02
12800,0.46
12801,0.56
12802,0.7
12803,0.24
12804,0.78
12805,0.16
12806,0.24
12807,0.5
12808,0.34
12809,0.82
12810,0.5
12811,0.54
12812,0.38
12813,0.5
12814,0.02
12815,0.48
12816,0.6
12817,0.92
12818,0.42
12819,0.1
12820,0.08
12821,0.04
12822,0.58
12823,0.32
12824,0.18
12825,0.76
12826,0.46
12827,0.7
12828,0.24
12829,0.78
12830,0.44
12831,0.92
12832,0.16
12833,0.12
12834,0.32
12835,0.66
12836,0.82
12837,0.6
12838,0.6
12839,0.46
12840,0.5
12841,0.62
12842,0.96
12843,0.28
12844,0.2
12845,0.5
12846,0.58
12847,0.64
12848,0.12
12849,0.84
12850,0.7
12851,0.3
12852,0.24
12853,0.56
12854,0.08
12855,0.14
12856,0.6
12857,0.68
12858,0.62
12859,0.62
12860,0.48
12861,0.8
12862,0.88
12863,0.22
12864,0.1
12865,0.16
12866,0.8
12867,0.46
12868,0.04
12869,0.4
12870,0.08
12871,0.84
12872,0.8
12873,0.32
12874,0.3
12875,0.66
12876,0.52
12877,0.34
12878,0.14
12879,0.82
12880,0.42
12881,0.3
12882,0.52
12883,0.38
12884,0.3
12885,0.32
12886,0.6
12887,0.54
12888,0.8
12889,0.32
12890,0.8
12891,0.54
12892,0.34
12893,0.68
12894,0.12
12895,0.88
12896,0.22
12897,0.78
12898,0.16
12899,0.82
12900,0.44
12901,0.62
12902,0.42
12903,0.74
12904,0.18
12905,0.4
12906,0.08
12907,0.32
12908,0.7
12909,0.36
12910,0.46
12911,0.2
12912,0.76
12913,0.16
12914,0.64
12915,0.56
12916,0.48
12917,0.56
12918,0.6
12919,0.46
12920,0.74
12921,0.9
12922,0.78
12923,0.48
12924,0.74
12925,0.16
12926,0.7
12927,0.8
12928,0.2
12929,0.52
12930,0.58
12931,0.6
12932,0.3
12933,0.02
12934,0.5
12935,0.48
12936,0.14
12937,0.62
12938,0.64
12939,0.8
12940,0.68
12941,0.68
12942,0.34
12943,0.36
12944,0.28
12945,0.48
12946,0.68
12947,0.5
12948,0.36
12949,0.6
12950,0.38
12951,0.62
12952,0.62
12953,0.56
12954,0.24
12955,0.82
12956,0.36
12957,0.4
12958,0.46
12959,0.54
12960,0.36
12961,0.62
12962,0.72
12963,0.44
12964,0.74
12965,0.2
12966,0.28
12967,0.68
12968,0.62
12969,0.62
12970,0.62
12971,0.38
12972,0.28
12973,0.96
12974,0.36
12975,0.74
12976,0.44
12977,0.08
12978,0.44
12979,0.18
12980,0.14
12981,0.76
12982,0.64
12983,0.72
12984,0.8
12985,0.7
12986,0.38
12987,0.2
12988,0.2
12989,0.24
12990,0.5
12991,0.96
12992,0.14
12993,0.22
12994,0.74
12995,0.14
12996,0.5
12997,0.34
12998,0.4
12999,0.1
13000,0.26
13001,0.48
13002,0.5
13003,0.82
13004,0.36
13005,0.7
13006,0.68
13007,0.2
13008,0.38
13009,0.6
13010,0.1
13011,0.54
13012,0.52
13013,0.26
13014,0.32
13015,0.06
13016,0.46
13017,0.56
13018,0.36
13019,0.34
13020,0.16
13021,0.84
13022,0.54
13023,0.72
13024,0.68
13025,0.34
13026,0.56
13027,0.4
13028,0.2
13029,0.8
13030,0.22
13031,0.08
13032,0.28
13033,0.1
13034,0.22
13035,0.36
13036,0.6
13037,0.02
13038,0.4
13039,0.12
13040,0.12
13041,0.76
13042,0.16
13043,0.2
13044,0.48
13045,0.24
13046,0.5
13047,0.16
13048,0.18
13049,0.44
13050,0.76
13051,0.4
13052,0.74
13053,0.46
13054,0.42
13055,0.5
13056,0.24
13057,0.8
13058,0.06
13059,0.94
13060,0.28
13061,0.66
13062,0.46
13063,0.36
13064,0.24
13065,0.62
13066,0.46
13067,0.42
13068,0.78
13069,0.16
13070,0.44
13071,0.34
13072,0.56
13073,0.24
13074,0.78
13075,0.2
13076,0.48
13077,0.94
13078,0.28
13079,0.14
13080,0.74
13081,0.28
13082,0.12
13083,0.46
13084,0.34
13085,0.5
13086,0.88
13087,0.36
13088,0.18
13089,0.08
13090,0.22
13091,0.46
13092,0.54
13093,0.84
13094,0.62
13095,0.16
13096,0.36
13097,0.56
13098,0.64
13099,0.14
13100,0.36
13101,0.3
13102,0.04
13103,0.44
13104,0.18
13105,0.36
13106,0.8
13107,0.22
13108,0.84
13109,0.4
13110,0.22
13111,0.66
13112,0.26
13113,0.4
13114,0.16
13115,0.58
13116,0.4
13117,0.34
13118,0.54
13119,0.48
13120,0.22
13121,0.58
13122,0.54
13123,0.76
13124,0.58
13125,0.84
13126,0.64
13127,0.36
13128,0.56
13129,0.88
13130,0.1
13131,0.2
13132,0.42
13133,0.26
13134,0.16
13135,0.12
13136,0.58
13137,0.56
13138,0.94
13139,0.14
13140,0.74
13141,0.46
13142,0.68
13143,0.38
13144,0.46
13145,0.24
13146,0.4
13147,0.4
13148,0.12
13149,0.36
13150,0.24
13151,0.1
13152,0.32
13153,0.68
13154,0.26
13155,0.8
13156,0.74
13157,0.72
13158,0.12
13159,0.74
13160,0.26
13161,0.58
13162,0.66
13163,0.34
13164,0.2
13165,0.6
13166,0.02
13167,0.4
13168,0.66
13169,0.74
13170,0.44
13171,0.4
13172,0.04
13173,0.56
13174,0.74
13175,0.5
13176,0.76
13177,0.1
13178,0.42
13179,0.08
13180,0.5
13181,0.56
13182,0.5
13183,0.78
13184,0.36
13185,0.54
13186,0.64
13187,0.16
13188,0.56
13189,0.42
13190,0.5
13191,0.54
13192,0.14
13193,0.14
13194,0.84
13195,0.44
13196,0.48
13197,0.06
13198,0.08
13199,0.44
13200,0.64
13201,0.34
13202,0.2
13203,0.22
13204,0.58
13205,0.88
13206,0.5
13207,0.74
13208,0.64
13209,0.54
13210,0.58
13211,0.38
13212,0.56
13213,0.7
13214,0.42
13215,0.88
13216,0.78
13217,0.28
13218,0.46
13219,0.28
13220,0.72
13221,0.38
13222,0.3
13223,0.32
13224,0.58
13225,0.56
13226,0.06
13227,0.56
13228,0.24
13229,0.22
13230,0.22
13231,0.2
13232,0.26
13233,0.28
13234,0.14
13235,0.34
13236,0.56
13237,0.24
13238,0.5
13239,0.58
13240,0.14
13241,0.16
13242,0.86
13243,0.26
13244,0.66
13245,0.68
13246,0.72
13247,0.3
13248,0.54
13249,0.78
13250,0.08
13251,0.82
13252,0.68
13253,0.14
13254,0.44
13255,0.46
13256,0.5
13257,0.68
13258,0.56
13259,0.62
13260,0.56
13261,0.54
13262,0.84
13263,0.3
13264,0.7
13265,0.82
13266,0.58
13267,0.08
13268,0.46
13269,0.64
13270,0.16
13271,0.1
13272,0.68
13273,0.3
13274,0.76
13275,0.22
13276,0.56
13277,0.7
13278,0.68
13279,0.46
13280,0.5
13281,0.44
13282,0.14
13283,0.12
13284,0.1
13285,0.74
13286,0.44
13287,0.78
13288,0.48
13289,0.34
13290,0.7
13291,0.48
13292,0.46
13293,0.72
13294,0.1
13295,0.68
13296,0.2
13297,0.8
13298,0.26
13299,0.7
13300,0.64
13301,0.7
13302,0.58
13303,0.72
13304,0.36
13305,0.36
13306,0.26
13307,0.68
13308,0.32
13309,0.76
13310,0.68
13311,0.02
13312,0.58
13313,0.82
13314,0.66
13315,0.22
13316,0.68
13317,0.9
13318,0.74
13319,0.42
13320,0.76
13321,0.82
13322,0.56
13323,0.22
13324,0.64
13325,0.32
13326,0.9
13327,0.4
13328,0.56
13329,0.26
13330,0.44
13331,0.14
13332,0.24
13333,0.18
13334,0.88
13335,0.26
13336,0.34
13337,0.72
13338,0.48
13339,0.16
13340,0.22
13341,0.5
13342,0.6
13343,0.66
13344,0.6
13345,0.3
13346,0.44
13347,0.02
13348,0.06
13349,0.5
13350,0.8
13351,0.8
13352,0.42
13353,0.52
13354,0.86
13355,0.2
13356,0.5
13357,0.72
13358,0.58
13359,0.2
13360,0.6
13361,0.6
13362,0.42
13363,0.3
13364,0.48
13365,0.58
13366,0.04
13367,0.4
13368,0.64
13369,0.46
13370,0.34
13371,0.62
13372,0.08
13373,0.32
13374,0.32
13375,0.22
13376,0.38
13377,0.64
13378,0.36
13379,0.08
13380,0.64
13381,0.02
13382,0.08
13383,0.42
13384,0.5
13385,0.02
13386,0.9
13387,0.42
13388,0.3
13389,0.68
13390,0.08
13391,0.58
13392,0.38
13393,0.1
13394,0.56
13395,0.7
13396,0.4
13397,0.96
13398,0.56
13399,0.64
13400,0.62
13401,0.36
13402,0.04
13403,0.32
13404,0.62
13405,0.84
13406,0.82
13407,0.1
13408,0.26
13409,0.3
13410,0.46
13411,0.48
13412,0.76
13413,0.22
13414,0.52
13415,0.54
13416,0.62
13417,0.4
13418,0.52
13419,0.6
13420,0.54
13421,0.58
13422,0.3
13423,0.58
13424,0.58
13425,0.52
13426,0.72
13427,0.24
13428,0.78
13429,0.24
13430,0.46
13431,0.38
13432,0.22
13433,0.3
13434,0.32
13435,0.18
13436,0.2
13437,0.4
13438,0.66
13439,0.1
13440,0.74
13441,0.8
13442,0.1
13443,0.18
13444,0.42
13445,0.36
13446,0.22
13447,0.08
13448,0.42
13449,0.52
13450,0.26
13451,0.52
13452,0.32
13453,0.54
13454,0.3
13455,0.48
13456,0.82
13457,0.82
13458,0.64
13459,0.5
13460,0.14
13461,0.8
13462,0.84
13463,0.58
13464,0.08
13465,0.22
13466,0.42
13467,0.22
13468,0.48
13469,0.7
13470,0.68
13471,0.76
13472,0.88
13473,0.3
13474,0.9
13475,0.74
13476,0.34
13477,0.76
13478,0.82
13479,0.34
13480,0.06
13481,0.36
13482,0.46
13483,0.12
13484,0.62
13485,0.26
13486,0.16
13487,0.26
13488,0.28
13489,0.32
13490,0.16
13491,0.54
13492,0.46
13493,0.16
13494,0.72
13495,0.76
13496,0.8
13497,0.04
13498,0.58
13499,0.78
13500,0.58
13501,0.74
13502,0.1
13503,0.34
13504,0.66
13505,0.14
13506,0.12
13507,0.22
13508,0.64
13509,0.32
13510,0.24
13511,0.16
13512,0.76
13513,0.14
13514,0.92
13515,0.54
13516,0.58
13517,0.48
13518,0.52
13519,0.4
13520,0.58
13521,0.36
13522,0.34
13523,0.22
13524,0.24
13525,0.58
13526,0.7
13527,0.4
13528,0.02
13529,0.4
13530,0.76
13531,0.7
13532,0.1
13533,0.64
13534,0.64
13535,0.56
13536,0.16
13537,0.26
13538,0.58
13539,0.94
13540,0.38
13541,0.02
13542,0.76
13543,0.46
13544,0.22
13545,0.24
13546,0.52
13547,0.82
13548,0.24
13549,0.4
13550,0.42
13551,0.42
13552,0.18
13553,0.08
13554,0.56
13555,0.46
13556,0.2
13557,0.46
13558,0.3
13559,0.8
13560,0.72
13561,0.52
13562,0.64
13563,0.54
13564,0.54
